Frame,NIA_ID,Angle_deg,P2,Orientation
0,1,69.17575921410291,-0.3104270247686998,upright
0,2,101.75612032360641,-0.4377311486505762,upright
0,3,75.7062525991013,-0.408565574230847,upright
0,4,43.12304205394246,0.2991034959666683,flat
0,5,56.753384668077224,-0.049143060669293526,upright
0,6,107.53849979523845,-0.3637853581316237,upright
0,7,59.91255436725258,-0.1230156456692384,upright
0,8,51.86705936684203,0.07193751532854331,upright
0,9,79.96032644832957,-0.4544135502619978,upright
0,10,74.30586868912461,-0.3902431334446299,upright
0,11,62.82710331198198,-0.1871689783951887,upright
0,12,61.87085214708139,-0.16658738066709672,upright
0,13,100.50563287413034,-0.4501324584260019,upright
0,14,70.33174423960564,-0.33007732478347795,upright
0,15,72.33774663734566,-0.36191776430731776,upright
0,16,64.55840199675075,-0.22317753731398532,upright
0,17,66.75491401196837,-0.2663592425231489,upright
0,18,53.59095778164419,0.028445111516237298,upright
0,19,53.20613954063025,0.038089719012758594,upright
0,20,74.57661390768118,-0.3939062116471413,upright
0,21,54.30369719426379,0.010688783316131434,upright
0,22,37.59153005992326,0.44179869592275756,flat
0,23,81.15440644363699,-0.46453117587103837,upright
0,24,56.76086673713135,-0.04932267506341076,upright
0,25,79.00393109954227,-0.4454264373697033,upright
0,26,57.66233802544239,-0.07081039438081549,upright
0,27,91.11305415886098,-0.49943399019501294,upright
0,28,74.9071347847635,-0.3983000395660051,upright
0,29,27.226038040843083,0.6860377774559159,flat
0,30,87.59206980779757,-0.49735224328305916,upright
0,31,72.44120286395484,-0.3634798305526127,upright
0,32,19.01473113761243,0.8407705509021064,flat
0,33,83.31197302777218,-0.4796544870429222,upright
0,34,45.510233373653996,0.2366428277209145,upright
0,35,75.83998504764047,-0.41023367319709114,upright
0,36,81.58717438844258,-0.4678925019143951,upright
0,37,98.35000682435786,-0.46836681979377004,upright
0,38,55.16571967165697,-0.010587678339206597,upright
0,39,70.93062902365085,-0.33988821356633714,upright
0,40,68.11376220486876,-0.2915694834141637,upright
0,41,61.60471105553089,-0.1607756145143432,upright
0,42,81.96711909515489,-0.4707085229658819,upright
0,43,69.4121519492869,-0.3145206845756302,upright
0,44,58.9457448282957,-0.10084890521420597,upright
0,45,83.13879757428852,-0.4785923246779354,upright
0,46,79.27327987411921,-0.44803631547961686,upright
0,47,95.51844505243945,-0.4861280951715331,upright
0,48,88.85184910070785,-0.4993977375285052,upright
0,49,85.93074795143808,-0.4924465589465831,upright
0,50,95.71284886100275,-0.4851368185719275,upright
0,51,67.85623443535351,-0.28688353090882324,upright
0,52,58.08551229402955,-0.08078902860091841,upright
0,53,93.18854466082072,-0.4953593093247047,upright
0,54,19.380749881325052,0.8348191293141047,flat
0,55,70.82460268331494,-0.338169955458385,upright
0,56,58.74587421430594,-0.09621564779649405,upright
0,57,121.83821714604146,-0.08257990811244553,upright
0,58,12.060673210065781,0.9345114880878325,flat
0,59,76.12409934592407,-0.4137297490125622,upright
0,60,54.04416239146151,0.01713794825428705,upright
